f_profile_id,donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion,f_selection_method,target_population
F0065,LP0117,CES 2024 Common Content,1878645794,1.56926528593297,35,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,New York,NY,,1878645794,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0066,LP0118,CES 2024 Common Content,1878878464,0.8444532640518,43,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,California,CA,,1878878464,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0067,LP0119,CES 2024 Common Content,1880400324,1.35760979805272,43,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Washington,WA,,1880400324,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0068,LP0120,CES 2024 Common Content,1880410050,0.685296155707435,39,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,Georgia,GA,,1880410050,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0069,LP0121,CES 2024 Common Content,1880413632,1.46968463117284,37,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,New York,NY,,1880413632,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0070,LP0122,CES 2024 Common Content,1880489042,7.99335309612193,43,30-44,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,West Virginia,WV,,1880489042,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0071,LP0123,CES 2024 Common Content,1880495496,2.60896326293401,38,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Pennsylvania,PA,,1880495496,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0072,LP0124,CES 2024 Common Content,1882448142,1.31352183522113,30,30-44,Male,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,Utah,UT,,1882448142,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Mormon,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0073,LP0125,CES 2024 Common Content,1883077956,3.49773173942178,30,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Florida,FL,,1883077956,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0074,LP0126,CES 2024 Common Content,1886317348,1.5095750902042,44,30-44,Male,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,New Mexico,NM,,1886317348,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0075,LP0127,CES 2024 Common Content,1886364352,1.40785792280213,38,30-44,Male,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,Texas,TX,,1886364352,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0076,LP0128,CES 2024 Common Content,1886447544,2.60894770166457,38,30-44,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Other,Tennessee,TN,,1886447544,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0077,LP0129,CES 2024 Common Content,1886569448,1.28525781679811,40,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,Nevada,NV,,1886569448,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0078,LP0130,CES 2024 Common Content,1887957742,1.81265326622254,43,30-44,Male,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,Wyoming,WY,,1887957742,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0079,LP0131,CES 2024 Common Content,1888365408,1.80868525703272,34,30-44,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Maine,ME,,1888365408,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0080,LP0132,CES 2024 Common Content,1888365476,1.80559422977505,42,30-44,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Arizona,AZ,,1888365476,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0081,LP0133,CES 2024 Common Content,1889055548,4.65697977871055,44,30-44,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Ohio,OH,,1889055548,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0082,LP0136,CES 2024 Common Content,1890599398,0.705419794425452,44,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Oregon,OR,,1890599398,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0083,LP0137,CES 2024 Common Content,1891087658,1.52219085311834,40,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Other,Ohio,OH,,1891087658,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0084,LP0138,CES 2024 Common Content,1891137494,2.23673917190852,42,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,North Carolina,NC,,1891137494,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0085,LP0140,CES 2024 Common Content,1893082542,3.50540591895063,42,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,New York,NY,,1893082542,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0086,LP0141,CES 2024 Common Content,1893136162,1.06320436353101,37,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,California,CA,,1893136162,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0087,LP0142,CES 2024 Common Content,1893630068,1.182066615113,33,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Independent,Massachusetts,MA,,1893630068,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0088,LP0143,CES 2024 Common Content,1893964062,0.723107753940503,40,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Maryland,MD,,1893964062,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0089,LP0144,CES 2024 Common Content,1894193728,0.588901994512576,33,30-44,Male,White / Caucasian,Bachelor's degree,"Less than $30,000",Other,Pennsylvania,PA,,1894193728,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Buddhist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0090,LP0145,CES 2024 Common Content,1894272046,2.1501674986137,44,30-44,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Other,Kansas,KS,,1894272046,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0091,LP0146,CES 2024 Common Content,1894272718,1.6031850349506,43,30-44,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Texas,TX,,1894272718,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0092,LP0147,CES 2024 Common Content,1894275722,0.961047184092407,44,30-44,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Washington,WA,,1894275722,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0093,LP0148,CES 2024 Common Content,1894279434,3.3815031595238,44,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,Tennessee,TN,,1894279434,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0094,LP0149,CES 2024 Common Content,1894286322,5.38197097389109,31,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Other,Pennsylvania,PA,,1894286322,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0095,LP0150,CES 2024 Common Content,1894443344,0.773041848765133,31,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Illinois,IL,,1894443344,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0096,LP0152,CES 2024 Common Content,1894822476,1.25294085909514,39,30-44,Male,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,Pennsylvania,PA,,1894822476,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0097,LP0153,CES 2024 Common Content,1895402128,0.783422669029257,41,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,New York,NY,,1895402128,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0098,LP0154,CES 2024 Common Content,1895418914,0.988421300935694,37,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Independent,Virginia,VA,,1895418914,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0099,LP0155,CES 2024 Common Content,1895697752,0.62759150456969,31,30-44,Male,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Arizona,AZ,,1895697752,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0100,LP0156,CES 2024 Common Content,1897110538,1.96849883279161,44,30-44,Male,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,North Carolina,NC,,1897110538,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0101,LP0157,CES 2024 Common Content,1897886280,2.17029769573788,40,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Oregon,OR,,1897886280,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0102,LP0158,CES 2024 Common Content,1898264244,1.36039184217588,42,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Illinois,IL,,1898264244,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0103,LP0159,CES 2024 Common Content,1898320040,1.1134648227953,33,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Independent,Missouri,MO,,1898320040,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0104,LP0160,CES 2024 Common Content,1898327592,1.23812806618248,43,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Oklahoma,OK,,1898327592,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
