donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion
LP0771,CES 2024 Common Content,1899868140,2.05549591068839,53,45-59,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,Indiana,IN,,1899868140,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic
LP0772,CES 2024 Common Content,1899888706,0.389445211975207,55,45-59,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,New Jersey,NJ,,1899888706,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0773,CES 2024 Common Content,1900224036,0.854457773652705,50,45-59,Female,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,Maine,ME,,1900224036,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0774,CES 2024 Common Content,1902218006,1.16710915167786,57,45-59,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,Florida,FL,,1902218006,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else
LP0775,CES 2024 Common Content,1909850458,1.57625231766058,46,45-59,Female,White / Caucasian,Less than high school,"Less than $30,000",Other,Ohio,OH,,1909850458,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular
LP0776,CES 2024 Common Content,1911050036,0.495494933406109,50,45-59,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Other,Virginia,VA,,1911050036,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0777,CES 2024 Common Content,1855899618,1.25555921205766,53,45-59,Female,Black / African American,Master's degree / Professional degree,"$30,000 to $55,999",Republican,Alabama,AL,,1855899618,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0778,CES 2024 Common Content,1861584930,0.615654309440071,45,45-59,Female,Black / African American,Bachelor's degree,"$56,000 to $99,999",Democrat,New York,NY,,1861584930,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0779,CES 2024 Common Content,1869647552,1.12808009980879,50,45-59,Female,Black / African American,Some college or Associate's degree,"Less than $30,000",Independent,Texas,TX,,1869647552,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0780,CES 2024 Common Content,1870931020,1.59996783136349,46,45-59,Female,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,South Carolina,SC,,1870931020,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Something else
LP0781,CES 2024 Common Content,1870931924,0.886686382286479,58,45-59,Female,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Independent,Florida,FL,,1870931924,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0782,CES 2024 Common Content,1872940600,0.199449071011502,58,45-59,Female,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Indiana,IN,,1872940600,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant
LP0783,CES 2024 Common Content,1873028682,1.45957882309853,51,45-59,Female,Black / African American,Bachelor's degree,"$30,000 to $55,999",Independent,Delaware,DE,,1873028682,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0784,CES 2024 Common Content,1877047246,0.749358297458576,55,45-59,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Illinois,IL,,1877047246,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0785,CES 2024 Common Content,1884561250,10.5370409896372,50,45-59,Female,Black / African American,Less than high school,"Less than $30,000",Democrat,Alabama,AL,,1884561250,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Something else
LP0786,CES 2024 Common Content,1887084284,0.509222513193199,56,45-59,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,New York,NY,,1887084284,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic
LP0787,CES 2024 Common Content,1894285764,1.05298687943131,56,45-59,Female,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Georgia,GA,,1894285764,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant
LP0788,CES 2024 Common Content,1899860426,1.81786827406138,50,45-59,Female,Black / African American,Master's degree / Professional degree,"$168,000 or more",Democrat,Louisiana,LA,,1899860426,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Something else
LP0789,CES 2024 Common Content,1900222360,0.711892459849429,45,45-59,Female,Black / African American,Bachelor's degree,"$30,000 to $55,999",Democrat,Mississippi,MS,,1900222360,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0790,CES 2024 Common Content,1902288424,1.37500261267017,57,45-59,Female,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,Georgia,GA,,1902288424,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0791,CES 2024 Common Content,1902363462,1.57453169995135,45,45-59,Female,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,North Carolina,NC,,1902363462,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0792,CES 2024 Common Content,1902924256,7.06344928139285,58,45-59,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Other,Georgia,GA,,1902924256,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0793,CES 2024 Common Content,1861361550,0.102233486785278,59,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Republican,Indiana,IN,,1861361550,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0794,CES 2024 Common Content,1861664794,0.684738385592325,54,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Texas,TX,,1861664794,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0795,CES 2024 Common Content,1870931876,3.61419464272108,54,45-59,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Independent,Ohio,OH,,1870931876,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular
LP0796,CES 2024 Common Content,1872863206,1.94269221586771,57,45-59,Female,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,Florida,FL,,1872863206,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0797,CES 2024 Common Content,1873028450,1.3038761515974,58,45-59,Female,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Democrat,Virginia,VA,,1873028450,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0798,CES 2024 Common Content,1877206256,0.874414540129383,59,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Pennsylvania,PA,,1877206256,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0799,CES 2024 Common Content,1882442834,1.23191545145636,54,45-59,Female,Hispanic / Latino,Less than high school,"Less than $30,000",Democrat,Virginia,VA,,1882442834,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0800,CES 2024 Common Content,1882443128,13.7804942888017,52,45-59,Female,Hispanic / Latino,Less than high school,"$168,000 or more",Other,California,CA,,1882443128,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0801,CES 2024 Common Content,1884444360,3.99523774514222,51,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Independent,North Carolina,NC,,1884444360,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0802,CES 2024 Common Content,1887191134,0.530254487734216,45,45-59,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,New York,NY,,1887191134,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic
LP0803,CES 2024 Common Content,1888534334,2.90024116692503,50,45-59,Female,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,North Carolina,NC,,1888534334,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0804,CES 2024 Common Content,1888759786,0.929376936452844,46,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Republican,Indiana,IN,,1888759786,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0805,CES 2024 Common Content,1894116070,0.472438436793328,51,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Texas,TX,,1894116070,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0806,CES 2024 Common Content,1894187830,1.06351408266442,49,45-59,Female,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Republican,Texas,TX,,1894187830,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0807,CES 2024 Common Content,1894282504,1.0411010147775,52,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Democrat,California,CA,,1894282504,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic
LP0808,CES 2024 Common Content,1895518142,1.95797894322674,47,45-59,Female,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Independent,Georgia,GA,,1895518142,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0809,CES 2024 Common Content,1898112126,1.53468696665347,54,45-59,Female,Hispanic / Latino,Bachelor's degree,"$168,000 or more",Independent,Texas,TX,,1898112126,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0810,CES 2024 Common Content,1898483602,6.27990337831329,51,45-59,Female,Hispanic / Latino,Less than high school,"Less than $30,000",Democrat,North Carolina,NC,,1898483602,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0811,CES 2024 Common Content,1903579802,1.23563098328557,56,45-59,Female,Hispanic / Latino,Less than high school,"$56,000 to $99,999",Independent,Florida,FL,,1903579802,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0812,CES 2024 Common Content,1907150532,2.17540652605989,54,45-59,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,Texas,TX,,1907150532,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0813,CES 2024 Common Content,1855247904,2.49266510754912,56,45-59,Female,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",Democrat,California,CA,,1855247904,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Hindu
LP0814,CES 2024 Common Content,1856044644,1.82780225982442,45,45-59,Female,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",Democrat,New York,NY,,1856044644,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0815,CES 2024 Common Content,1860326798,0.189321038446803,49,45-59,Female,Asian / Asian American,Bachelor's degree,"$168,000 or more",Other,Michigan,MI,,1860326798,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0816,CES 2024 Common Content,1869562418,1.52060078894482,58,45-59,Female,Asian / Asian American,Some college or Associate's degree,"Less than $30,000",Other,California,CA,,1869562418,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0817,CES 2024 Common Content,1870933630,2.49266510754912,46,45-59,Female,Asian / Asian American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,California,CA,,1870933630,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0818,CES 2024 Common Content,1873030484,1.87599872623669,53,45-59,Female,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Republican,California,CA,,1873030484,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0819,CES 2024 Common Content,1878440202,4.50191198249925,57,45-59,Female,Asian / Asian American,High school diploma / GED,"$56,000 to $99,999",Democrat,Washington,WA,,1878440202,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0820,CES 2024 Common Content,1879853694,4.1516944555543,58,45-59,Female,Asian / Asian American,Bachelor's degree,"$30,000 to $55,999",Republican,Florida,FL,,1879853694,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Mormon
LP0821,CES 2024 Common Content,1890937850,2.07558676332672,55,45-59,Female,Asian / Asian American,Bachelor's degree,"$56,000 to $99,999",Democrat,Florida,FL,,1890937850,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0822,CES 2024 Common Content,1900241568,2.88795974251906,54,45-59,Female,Asian / Asian American,Bachelor's degree,"Less than $30,000",Republican,Florida,FL,,1900241568,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0823,CES 2024 Common Content,1906204020,2.19101462613657,46,45-59,Female,Asian / Asian American,Some college or Associate's degree,"$56,000 to $99,999",Republican,Washington,WA,,1906204020,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0824,CES 2024 Common Content,1861249068,0.808979716793819,53,45-59,Female,Other,Master's degree / Professional degree,"$168,000 or more",Democrat,Hawaii,HI,,1861249068,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Mormon
LP0825,CES 2024 Common Content,1870580280,0.853006942054902,58,45-59,Female,Other,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,Indiana,IN,,1870580280,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0826,CES 2024 Common Content,1889659898,0.882242012464779,57,45-59,Female,Other,Bachelor's degree,"Less than $30,000",Democrat,Wisconsin,WI,,1889659898,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else
LP0827,CES 2024 Common Content,1836952792,0.574088353778535,64,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Pennsylvania,PA,,1836952792,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0828,CES 2024 Common Content,1854697284,1.6420396890029,64,60+,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,Connecticut,CT,,1854697284,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0829,CES 2024 Common Content,1860708516,1.08076609488822,64,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Illinois,IL,,1860708516,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0830,CES 2024 Common Content,1861295954,1.5413952549695,73,60+,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,Minnesota,MN,,1861295954,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0831,CES 2024 Common Content,1861317136,0.548907835484297,74,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Michigan,MI,,1861317136,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0832,CES 2024 Common Content,1861813004,2.7811716955911,73,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Other,Michigan,MI,,1861813004,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0833,CES 2024 Common Content,1861882832,0.551484246944825,65,60+,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,Washington,WA,,1861882832,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Atheist
LP0834,CES 2024 Common Content,1864365086,0.408900299012321,60,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Iowa,IA,,1864365086,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0835,CES 2024 Common Content,1864406660,1.12027916712868,74,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Other,Florida,FL,,1864406660,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0836,CES 2024 Common Content,1864659286,0.624433858824861,66,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,New York,NY,,1864659286,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0837,CES 2024 Common Content,1865490614,0.654940947948392,79,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Oregon,OR,,1865490614,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0838,CES 2024 Common Content,1866043902,1.00469882804004,71,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Florida,FL,,1866043902,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0839,CES 2024 Common Content,1866261030,0.495233186225317,69,60+,Female,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Independent,Indiana,IN,,1866261030,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0840,CES 2024 Common Content,1867000780,1.23567339002064,75,60+,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Independent,Illinois,IL,,1867000780,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0841,CES 2024 Common Content,1867026518,1.40614989683544,71,60+,Female,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Republican,Ohio,OH,,1867026518,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0842,CES 2024 Common Content,1867108788,1.162162771543,71,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Missouri,MO,,1867108788,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0843,CES 2024 Common Content,1867435690,1.70183485704804,71,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,West Virginia,WV,,1867435690,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0844,CES 2024 Common Content,1869600636,2.97750168441518,61,60+,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,California,CA,,1869600636,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0845,CES 2024 Common Content,1870562926,0.639911404961997,81,60+,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Oregon,OR,,1870562926,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0846,CES 2024 Common Content,1870928660,0.503773915859699,62,60+,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,New York,NY,,1870928660,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0847,CES 2024 Common Content,1870929654,1.03083643692755,61,60+,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,New Jersey,NJ,,1870929654,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0848,CES 2024 Common Content,1870932874,0.502286382327561,78,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Florida,FL,,1870932874,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0849,CES 2024 Common Content,1870934536,0.64082946830848,78,60+,Female,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Other,Alabama,AL,,1870934536,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Jewish
LP0850,CES 2024 Common Content,1872830450,7.66878289364853,69,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Louisiana,LA,,1872830450,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0851,CES 2024 Common Content,1872860542,0.199118680979683,79,60+,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Tennessee,TN,,1872860542,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant
LP0852,CES 2024 Common Content,1872860752,4.69682295071702,64,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Wyoming,WY,,1872860752,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0853,CES 2024 Common Content,1872861472,0.531960902138501,85,60+,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,Wisconsin,WI,,1872861472,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0854,CES 2024 Common Content,1872863480,0.801309781500946,63,60+,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,Texas,TX,,1872863480,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0855,CES 2024 Common Content,1873025222,1.23694845102027,76,60+,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Colorado,CO,,1873025222,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0856,CES 2024 Common Content,1873025260,0.70412507284279,83,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Wisconsin,WI,,1873025260,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0857,CES 2024 Common Content,1873025860,2.19381808491827,68,60+,Female,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,Washington,WA,,1873025860,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0858,CES 2024 Common Content,1873026484,1.05803678707213,62,60+,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,Arizona,AZ,,1873026484,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Atheist
LP0859,CES 2024 Common Content,1873027794,0.595437425437352,62,60+,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Iowa,IA,,1873027794,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0860,CES 2024 Common Content,1873028390,0.851226267653146,62,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,Virginia,VA,,1873028390,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0861,CES 2024 Common Content,1873028490,2.3092128872689,66,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,North Carolina,NC,,1873028490,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant
LP0862,CES 2024 Common Content,1873030342,2.1957580769652,65,60+,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,Arkansas,AR,,1873030342,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0863,CES 2024 Common Content,1873030356,1.72796546099918,84,60+,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,Florida,FL,,1873030356,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Eastern or Greek Orthodox
LP0864,CES 2024 Common Content,1873030384,0.776335954266264,67,60+,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,Florida,FL,,1873030384,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0865,CES 2024 Common Content,1873030716,1.17044385514834,63,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,Indiana,IN,,1873030716,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0866,CES 2024 Common Content,1873030750,1.39397363649955,65,60+,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,New York,NY,,1873030750,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0867,CES 2024 Common Content,1873562104,13.6128513346066,64,60+,Female,White / Caucasian,Less than high school,"Less than $30,000",Independent,Arizona,AZ,,1873562104,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0868,CES 2024 Common Content,1874516114,1.33569976143406,66,60+,Female,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,Kentucky,KY,,1874516114,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
