latent_profile_id,donor_id,gender,age,age_band,race,education,education_approximated,income,income_approximated,party,state_abbr,religion,political_ideology,ces_commonweight,population_seed
LP0499,1885061206,Female,24,18-29,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,MT,Something else,Liberal,1.08450096655443,20260831
LP0500,1885311748,Female,25,18-29,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Democrat,NY,Roman Catholic,Liberal,0.0600895240863123,20260831
LP0501,1885315958,Female,26,18-29,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Republican,FL,Nothing in particular,Very conservative,7.28354771165831,20260831
LP0502,1885370388,Female,19,18-29,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Independent,TX,Nothing in particular,Moderate,4.10478211751828,20260831
LP0503,1886357184,Female,22,18-29,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Republican,OK,Protestant,Moderate,1.66303017187502,20260831
LP0504,1886941064,Female,25,18-29,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Republican,NV,Protestant,Conservative,3.36546660977388,20260831
LP0505,1888232358,Female,19,18-29,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Independent,ME,Nothing in particular,,1.15319563555004,20260831
LP0506,1888377778,Female,19,18-29,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",False,Republican,IN,Roman Catholic,Conservative,0.0902288431787191,20260831
LP0507,1888617120,Female,28,18-29,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,TX,Agnostic,Liberal,1.09947455516482,20260831
LP0508,1888640752,Female,22,18-29,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Republican,PA,Nothing in particular,Very conservative,6.45864717635092,20260831
LP0509,1888708902,Female,29,18-29,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Republican,CO,Protestant,Conservative,10.8412327266684,20260831
LP0510,1888929874,Female,23,18-29,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Other,MA,Roman Catholic,Liberal,5.26751927351503,20260831
LP0511,1890460282,Female,28,18-29,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,VA,Nothing in particular,Liberal,4.81493924352161,20260831
LP0512,1892209144,Female,27,18-29,White / Caucasian,Less than high school,False,"Less than $30,000",False,Independent,TX,Nothing in particular,,2.56950812040812,20260831
LP0513,1893126430,Female,23,18-29,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,PA,Agnostic,Very liberal,1.8891395510123,20260831
LP0514,1894334220,Female,26,18-29,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Independent,DE,Something else,Moderate,1.59944392036286,20260831
LP0515,1894415336,Female,24,18-29,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,CA,Mormon,Moderate,1.61824027458589,20260831
LP0516,1894436398,Female,27,18-29,White / Caucasian,High school diploma / GED,False,"$100,000 to $167,999",False,Republican,ID,Nothing in particular,Conservative,3.13775399516736,20260831
LP0517,1895516814,Female,29,18-29,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,MS,Protestant,Conservative,2.64350858821135,20260831
LP0518,1895879322,Female,28,18-29,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Republican,FL,Protestant,Very conservative,0.52579663481498,20260831
LP0519,1900237716,Female,23,18-29,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",True,Democrat,NJ,Jewish,Liberal,2.99317722041983,20260831
LP0520,1900937370,Female,24,18-29,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Other,CA,Nothing in particular,,1.46892828267202,20260831
LP0521,1902852532,Female,28,18-29,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Republican,GA,Nothing in particular,Moderate,0.802376607131215,20260831
LP0522,1904297402,Female,26,18-29,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Independent,OK,Nothing in particular,Moderate,1.05641476639913,20260831
LP0523,1904329570,Female,19,18-29,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Republican,KS,Something else,Moderate,2.18124671823904,20260831
LP0524,1905990492,Female,23,18-29,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,WI,Protestant,Conservative,1.04357343840167,20260831
LP0525,1906095720,Female,19,18-29,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Republican,WV,Nothing in particular,Conservative,13.1841712680944,20260831
LP0526,1906136276,Female,21,18-29,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,WA,Nothing in particular,Moderate,13.7804942888017,20260831
LP0527,1906152774,Female,28,18-29,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Other,OH,Nothing in particular,,1.07738637208281,20260831
LP0528,1907202052,Female,22,18-29,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,IN,Protestant,Very conservative,5.44890957768138,20260831
LP0529,1907446068,Female,26,18-29,White / Caucasian,Less than high school,False,"Less than $30,000",False,Other,PA,Nothing in particular,Moderate,1.62293591859438,20260831
LP0530,1907810424,Female,22,18-29,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",True,Republican,WI,Protestant,Very conservative,1.12121123911622,20260831
LP0531,1907870812,Female,23,18-29,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Republican,MS,Protestant,Very conservative,1.34060372823501,20260831
LP0532,1907880064,Female,19,18-29,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,NC,Protestant,Conservative,0.187725625880729,20260831
LP0533,1909333702,Female,21,18-29,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,NE,Agnostic,Liberal,1.05956266564389,20260831
LP0534,1909851188,Female,27,18-29,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Other,NY,Protestant,,4.45615613726701,20260831
LP0535,1909854802,Female,18,18-29,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,SD,Protestant,Very conservative,2.60118066421991,20260831
LP0536,1911182528,Female,26,18-29,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,MS,Protestant,Moderate,1.60747899042478,20260831
LP0537,1873110306,Female,23,18-29,Black / African American,Less than high school,False,"Less than $30,000",False,Other,IL,Nothing in particular,Moderate,2.21852273886925,20260831
LP0538,1882689580,Female,23,18-29,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,TX,Protestant,Moderate,13.6128513346066,20260831
LP0539,1884566984,Female,24,18-29,Black / African American,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,DE,Agnostic,Liberal,0.447217288822268,20260831
LP0540,1884611756,Female,24,18-29,Black / African American,Some college or Associate's degree,False,"$168,000 or more",False,Democrat,TX,Agnostic,Very liberal,2.04177670821162,20260831
LP0541,1885021144,Female,28,18-29,Black / African American,Some college or Associate's degree,False,"$30,000 to $55,999",True,Independent,NC,Nothing in particular,Liberal,13.6128513346066,20260831
LP0542,1885709400,Female,29,18-29,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Other,MO,Something else,Liberal,7.65779263618716,20260831
LP0543,1892702494,Female,27,18-29,Black / African American,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,MS,Protestant,Liberal,0.810591012189733,20260831
LP0544,1892825068,Female,18,18-29,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Republican,OH,Roman Catholic,Moderate,4.39360499230008,20260831
LP0545,1894342856,Female,26,18-29,Black / African American,High school diploma / GED,False,"$30,000 to $55,999",True,Republican,AL,Protestant,Liberal,1.0616775136421,20260831
LP0546,1898231252,Female,29,18-29,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Other,TN,Nothing in particular,,5.45406047082239,20260831
LP0547,1902305064,Female,18,18-29,Black / African American,Less than high school,False,"$56,000 to $99,999",False,Independent,FL,Protestant,,9.62712811352634,20260831
LP0548,1903330976,Female,25,18-29,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Democrat,NV,Protestant,Moderate,7.4053107615319,20260831
LP0549,1904194340,Female,23,18-29,Black / African American,High school diploma / GED,False,"$56,000 to $99,999",False,Other,CA,Nothing in particular,,0.0578580016017891,20260831
LP0550,1863753606,Female,22,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",True,Republican,TX,Something else,,1.17714383320588,20260831
LP0551,1864595046,Female,20,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$168,000 or more",False,Independent,CA,Agnostic,Moderate,0.0407342743169122,20260831
LP0552,1882413836,Female,28,18-29,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Other,OK,Roman Catholic,,2.39256682706276,20260831
LP0553,1882415004,Female,28,18-29,Hispanic / Latino,High school diploma / GED,False,"$56,000 to $99,999",False,Other,CA,Nothing in particular,Moderate,8.68966267623254,20260831
LP0554,1882418730,Female,19,18-29,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Democrat,MA,Roman Catholic,,3.82650909777595,20260831
LP0555,1882426280,Female,29,18-29,Hispanic / Latino,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,PA,Muslim,Conservative,1.21459801999172,20260831
LP0556,1882428782,Female,22,18-29,Hispanic / Latino,Some college or Associate's degree,False,"Less than $30,000",False,Other,AK,Agnostic,Moderate,3.23954539843103,20260831
LP0557,1882435896,Female,27,18-29,Hispanic / Latino,Master's degree / Professional degree,True,"Less than $30,000",False,Democrat,FL,Roman Catholic,Liberal,0.518463142440912,20260831
LP0558,1882439386,Female,21,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,FL,Nothing in particular,Liberal,13.3824296501195,20260831
LP0559,1885551842,Female,25,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,CA,Atheist,Liberal,0.278859587554099,20260831
LP0560,1886019452,Female,28,18-29,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Republican,GA,Protestant,Moderate,3.97434188651637,20260831
LP0561,1888721546,Female,23,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$100,000 to $167,999",False,Independent,IL,Muslim,Conservative,1.35836933452792,20260831
LP0562,1890791808,Female,20,18-29,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Democrat,NY,Roman Catholic,Liberal,1.95967159507678,20260831
LP0563,1891832756,Female,25,18-29,Hispanic / Latino,High school diploma / GED,False,"$56,000 to $99,999",False,Democrat,NY,Roman Catholic,Moderate,0.661382784382735,20260831
LP0564,1891955878,Female,27,18-29,Hispanic / Latino,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,TX,Something else,,0.0531533507830978,20260831
LP0565,1893548530,Female,29,18-29,Hispanic / Latino,Bachelor's degree,False,"Less than $30,000",False,Democrat,FL,Agnostic,Very liberal,3.17515427133862,20260831
LP0566,1894254690,Female,22,18-29,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Other,OR,Roman Catholic,,13.1900332830714,20260831
LP0567,1896207624,Female,21,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",True,Democrat,TX,Roman Catholic,Moderate,0.0798044791030878,20260831
LP0568,1900077254,Female,18,18-29,Hispanic / Latino,Less than high school,False,"Less than $30,000",False,Republican,DE,Nothing in particular,Moderate,1.38986732413019,20260831
LP0569,1901300626,Female,18,18-29,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Independent,CA,Roman Catholic,,3.18610566222087,20260831
LP0570,1902340674,Female,18,18-29,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Independent,NM,Something else,,1.29299894433516,20260831
LP0571,1904312836,Female,26,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,CA,Roman Catholic,Moderate,7.93452550777048,20260831
LP0572,1904356526,Female,22,18-29,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Independent,NY,Nothing in particular,Very liberal,3.46552090760134,20260831
LP0573,1906550998,Female,25,18-29,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Democrat,VA,Nothing in particular,Moderate,2.17344371144523,20260831
LP0574,1907319468,Female,20,18-29,Hispanic / Latino,Some college or Associate's degree,False,"$100,000 to $167,999",False,Democrat,NY,Protestant,Moderate,4.65454954482197,20260831
LP0575,1862039840,Female,27,18-29,Asian / Asian American,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Other,NY,Atheist,Very liberal,0.684313650005588,20260831
LP0576,1884572032,Female,18,18-29,Asian / Asian American,Less than high school,False,"$30,000 to $55,999",True,Democrat,TX,Buddhist,Liberal,6.70534805289352,20260831
LP0577,1885178188,Female,28,18-29,Asian / Asian American,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,CA,Muslim,Liberal,1.00234576570179,20260831
LP0578,1906113724,Female,19,18-29,Asian / Asian American,Some college or Associate's degree,False,"$168,000 or more",False,Democrat,TX,Eastern or Greek Orthodox,Moderate,0.822396981957358,20260831
LP0579,1906482050,Female,21,18-29,Asian / Asian American,High school diploma / GED,False,"$30,000 to $55,999",True,Independent,CA,Nothing in particular,Moderate,1.63457310415612,20260831
LP0580,1907453466,Female,29,18-29,Asian / Asian American,Master's degree / Professional degree,True,"Less than $30,000",False,Other,NE,Muslim,,2.64554243938761,20260831
LP0581,1908078994,Female,29,18-29,Asian / Asian American,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,CA,Nothing in particular,Moderate,2.08290413408186,20260831
LP0582,1878608158,Female,23,18-29,Other,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,PA,Nothing in particular,Moderate,2.24386420234973,20260831
LP0583,1886075986,Female,29,18-29,Other,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,PA,Nothing in particular,Very liberal,1.57495915152654,20260831
LP0584,1902064594,Female,18,18-29,Other,Less than high school,False,"$56,000 to $99,999",False,Republican,MO,Protestant,Conservative,2.85660835314621,20260831
LP0585,1856090416,Female,32,30-44,White / Caucasian,Master's degree / Professional degree,True,"$168,000 or more",False,Independent,TX,Nothing in particular,Moderate,0.78021913306159,20260831
LP0586,1863461084,Female,39,30-44,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,SC,Eastern or Greek Orthodox,Very conservative,1.53580774981964,20260831
LP0587,1866691390,Female,38,30-44,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",True,Republican,SC,Something else,,5.70663449168084,20260831
LP0588,1870033226,Female,40,30-44,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",True,Democrat,VA,Atheist,Liberal,5.93959075081651,20260831
LP0589,1870066408,Female,30,30-44,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,OH,Atheist,Very liberal,0.265318857659561,20260831
LP0590,1870930230,Female,38,30-44,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,VA,Mormon,Conservative,1.35017788416111,20260831
LP0591,1870930682,Female,35,30-44,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Other,OH,Nothing in particular,,7.82468818135977,20260831
LP0592,1870931476,Female,43,30-44,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,OH,Nothing in particular,Liberal,0.551340429998275,20260831
LP0593,1870931516,Female,39,30-44,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",False,Republican,OK,Mormon,Conservative,1.76250991291587,20260831
LP0594,1870932974,Female,43,30-44,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Republican,TN,Protestant,Very conservative,2.22703315695511,20260831
LP0595,1871117822,Female,41,30-44,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Other,WI,Something else,,2.45148466879678,20260831
LP0596,1872224500,Female,41,30-44,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",True,Independent,PA,Roman Catholic,Moderate,1.72999039448126,20260831
LP0597,1872830442,Female,41,30-44,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Independent,FL,Jewish,Moderate,3.43072750831139,20260831
LP0598,1872862470,Female,42,30-44,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,IL,Nothing in particular,Moderate,6.55561422466456,20260831
LP0599,1872863616,Female,34,30-44,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Democrat,AR,Agnostic,Very liberal,1.49467889445766,20260831
LP0600,1872866594,Female,43,30-44,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Democrat,NJ,Nothing in particular,Liberal,11.4100311483459,20260831
LP0601,1873027718,Female,39,30-44,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",True,Independent,IN,Protestant,Conservative,4.16307039172076,20260831
LP0602,1873667794,Female,35,30-44,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,PA,Protestant,Moderate,9.59452033175453,20260831
LP0603,1874374650,Female,33,30-44,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,CA,Jewish,Moderate,1.77868688134211,20260831
LP0604,1874975998,Female,38,30-44,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Republican,MS,Protestant,Very conservative,1.50892697529607,20260831
LP0605,1877174428,Female,34,30-44,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,NY,Roman Catholic,Moderate,1.86708403655613,20260831
LP0606,1877398472,Female,32,30-44,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Independent,TX,Roman Catholic,Liberal,0.78021913306159,20260831
LP0607,1878648456,Female,37,30-44,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Other,IN,Nothing in particular,,3.99839324957465,20260831
LP0608,1880406588,Female,36,30-44,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,NY,Roman Catholic,Conservative,2.05344969101562,20260831
LP0609,1880407904,Female,34,30-44,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,NE,Protestant,Very conservative,1.888915378832,20260831
LP0610,1880413356,Female,36,30-44,White / Caucasian,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,PA,Agnostic,Liberal,0.721712317075634,20260831
LP0611,1880927824,Female,43,30-44,White / Caucasian,Master's degree / Professional degree,True,"Less than $30,000",False,Democrat,OK,Protestant,Very liberal,1.21781816259832,20260831
LP0612,1882149366,Female,44,30-44,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,AK,Nothing in particular,Moderate,2.35823302954585,20260831
LP0613,1882850166,Female,31,30-44,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Other,CO,Nothing in particular,Moderate,1.55096337937111,20260831
LP0614,1885454098,Female,37,30-44,White / Caucasian,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Republican,NM,Protestant,Very conservative,2.96367422129047,20260831
LP0615,1886636992,Female,44,30-44,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,MS,Protestant,Very conservative,1.7883624973243,20260831
LP0616,1888420504,Female,36,30-44,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,NY,Roman Catholic,Moderate,12.4440026991133,20260831
LP0617,1889023726,Female,39,30-44,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Republican,PA,Nothing in particular,Moderate,1.09560491514545,20260831
LP0618,1889755766,Female,34,30-44,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Republican,MD,Nothing in particular,Moderate,0.184378880668,20260831
LP0619,1892388040,Female,44,30-44,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Independent,NY,Something else,Conservative,0.569203968721092,20260831
LP0620,1892682316,Female,31,30-44,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,FL,Protestant,Conservative,4.87910503753629,20260831
LP0621,1892746764,Female,36,30-44,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Republican,MD,Nothing in particular,,5.51301894280154,20260831
LP0622,1892787586,Female,36,30-44,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Other,OH,Agnostic,Moderate,0.836761153200786,20260831
LP0623,1893197540,Female,40,30-44,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Independent,MN,Roman Catholic,Moderate,1.72617603613565,20260831
LP0624,1893883376,Female,41,30-44,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Independent,VA,Protestant,Moderate,5.93959075081651,20260831
LP0625,1893960882,Female,44,30-44,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Republican,TN,Protestant,Conservative,3.19350637712164,20260831
LP0626,1894097590,Female,42,30-44,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",True,Democrat,MD,Jewish,Liberal,9.58643922550526,20260831
LP0627,1894189660,Female,32,30-44,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Independent,SD,Agnostic,Liberal,0.935606012736656,20260831
LP0628,1894260194,Female,42,30-44,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,SC,Roman Catholic,Conservative,1.53580774981964,20260831
LP0629,1894641164,Female,34,30-44,White / Caucasian,Less than high school,False,"$30,000 to $55,999",True,Other,MO,Something else,,1.44337839956714,20260831
LP0630,1895058836,Female,32,30-44,White / Caucasian,Bachelor's degree,False,"$168,000 or more",True,Republican,SC,Nothing in particular,Conservative,1.53580774981964,20260831
LP0631,1895527356,Female,30,30-44,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,UT,Nothing in particular,Moderate,1.49376877985576,20260831
LP0632,1896198514,Female,32,30-44,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",False,Democrat,AZ,Protestant,Liberal,0.523918864723468,20260831
LP0633,1896206738,Female,44,30-44,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Other,TX,Something else,Moderate,8.16388464533334,20260831
LP0634,1896298822,Female,38,30-44,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,CO,Agnostic,Liberal,2.21253462686468,20260831
LP0635,1896344804,Female,38,30-44,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,OK,Roman Catholic,Moderate,3.03623620418514,20260831
LP0636,1896527508,Female,39,30-44,White / Caucasian,Less than high school,False,"Less than $30,000",False,Republican,SD,Protestant,Conservative,1.67329126556533,20260831
LP0637,1896869542,Female,44,30-44,White / Caucasian,High school diploma / GED,False,"$100,000 to $167,999",False,Republican,LA,Protestant,Conservative,1.05532564810054,20260831
LP0638,1896869976,Female,42,30-44,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,TN,Protestant,Conservative,2.21305000885851,20260831
LP0639,1896906314,Female,37,30-44,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,NY,Protestant,Very conservative,2.96319769418102,20260831
LP0640,1897589132,Female,36,30-44,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,CA,Roman Catholic,Very liberal,1.7719719584858,20260831
LP0641,1897771646,Female,40,30-44,White / Caucasian,Master's degree / Professional degree,True,"$168,000 or more",False,Republican,TX,Mormon,Conservative,2.18595525616936,20260831
LP0642,1897882002,Female,42,30-44,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Democrat,NY,Roman Catholic,Moderate,1.42675811886972,20260831
LP0643,1897991196,Female,43,30-44,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,DE,Agnostic,Liberal,1.38161848822611,20260831
LP0644,1898110448,Female,43,30-44,White / Caucasian,Bachelor's degree,False,"$168,000 or more",False,Independent,ID,Something else,Moderate,8.07542710899444,20260831
LP0645,1898316114,Female,44,30-44,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Republican,GA,Protestant,Conservative,1.42034806933437,20260831
LP0646,1899072562,Female,31,30-44,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Independent,OK,Nothing in particular,Moderate,1.28356868124707,20260831
LP0647,1899864994,Female,34,30-44,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Republican,MS,Something else,,0.97344339499378,20260831
LP0648,1899869314,Female,44,30-44,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,IN,Atheist,Very liberal,1.23350511014269,20260831
LP0649,1899885362,Female,33,30-44,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,ID,Nothing in particular,Liberal,8.25646376095714,20260831
LP0650,1902125740,Female,39,30-44,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Democrat,KY,Protestant,Moderate,1.13980508868278,20260831
LP0651,1902241354,Female,44,30-44,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Republican,TX,Protestant,Conservative,1.12346141404845,20260831
LP0652,1906251436,Female,42,30-44,White / Caucasian,Less than high school,False,"$30,000 to $55,999",False,Republican,LA,Roman Catholic,Moderate,1.63630480576905,20260831
LP0653,1909583516,Female,44,30-44,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,AZ,Protestant,Very liberal,0.356591050690626,20260831
LP0654,1911084422,Female,32,30-44,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",True,Republican,TX,Nothing in particular,Moderate,13.1841712680944,20260831
LP0655,1912373686,Female,37,30-44,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Independent,AL,Protestant,Liberal,11.72559017511,20260831
LP0656,1865325716,Female,44,30-44,Black / African American,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,FL,Protestant,Moderate,2.84946440141274,20260831
LP0657,1882421146,Female,43,30-44,Black / African American,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,TX,Protestant,Moderate,3.14770079126032,20260831
LP0658,1884562886,Female,34,30-44,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Other,AL,Something else,,2.33490103863514,20260831
LP0659,1888527590,Female,30,30-44,Black / African American,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,FL,Nothing in particular,Very liberal,1.97463429663547,20260831
LP0660,1890106262,Female,44,30-44,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Democrat,PA,Nothing in particular,Moderate,1.23909142661581,20260831
LP0661,1893282252,Female,43,30-44,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Other,SC,Protestant,Conservative,12.9985105226455,20260831
LP0662,1894288598,Female,37,30-44,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,AR,Protestant,Moderate,2.71105173196342,20260831
LP0663,1895378992,Female,32,30-44,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Other,PA,Nothing in particular,,1.25939174585385,20260831
LP0664,1895512952,Female,40,30-44,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,TX,Nothing in particular,Liberal,0.202234082970435,20260831
LP0665,1898234544,Female,42,30-44,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,TX,Something else,Moderate,1.52336094035039,20260831
LP0666,1900241052,Female,42,30-44,Black / African American,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,GA,Nothing in particular,Liberal,4.38152711499259,20260831
LP0667,1902168310,Female,34,30-44,Black / African American,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Democrat,VA,Protestant,Moderate,5.53837865726524,20260831
LP0668,1903436754,Female,41,30-44,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,MI,Protestant,Moderate,2.03730848685331,20260831
