study_id,effect_id,demographic_variable,category,control_pct,treatment_pct,abs_pp_difference,diagnostic_only
Campbell1308,Campbell1308:Political Responsiveness:hyp1,pid_3,Republican,35.797665369649806,35.98326359832636,0.18559822867655384,True
Campbell1308,Campbell1308:Political Responsiveness:hyp1,pid_3,__MISSING__,0.38910505836575876,0.1394700139470014,0.24963504441875736,True
Campbell1308,Campbell1308:Political Responsiveness:hyp1,age_5,Older than 50,45.525291828793776,52.719665271966534,7.194373443172758,True
Campbell1308,Campbell1308:Political Responsiveness:hyp1,age_5,Younger than 50,54.474708171206224,47.28033472803347,7.194373443172751,True
Cohen1099,Cohen1099:Accounting:hyp1,GENDER,Female,51.385390428211586,51.75438596491229,0.3689955367007016,True
Cohen1099,Cohen1099:Accounting:hyp1,GENDER,Male,48.614609571788414,48.24561403508772,0.3689955367006945,True
Cohen1099,Cohen1099:Accounting:hyp1,race_4,Black,13.224181360201511,11.152882205513784,2.0712991546877273,True
Cohen1099,Cohen1099:Accounting:hyp1,race_4,White,64.48362720403023,67.04260651629073,2.5589793122605045,True
Cohen1099,Cohen1099:Accounting:hyp1,race_4,__MISSING__,22.292191435768263,21.804511278195488,0.4876801575727754,True
Cohen1099,Cohen1099:Accounting:hyp1,pid_3,Democrat,50.88161209068011,48.62155388471178,2.2600582059683276,True
Cohen1099,Cohen1099:Accounting:hyp1,pid_3,Independent,14.105793450881613,15.538847117794486,1.4330536669128726,True
Cohen1099,Cohen1099:Accounting:hyp1,pid_3,Republican,34.38287153652393,35.08771929824561,0.7048477617216804,True
Cohen1099,Cohen1099:Accounting:hyp1,pid_3,__MISSING__,0.6297229219143577,0.7518796992481203,0.12215677733376251,True
Cohen1099,Cohen1099:Accounting:hyp1,age_5,Older than 50,48.99244332493703,49.87468671679198,0.8822433918549493,True
Cohen1099,Cohen1099:Accounting:hyp1,age_5,Younger than 50,51.00755667506297,50.125313283208015,0.8822433918549564,True
Cohen1099,Cohen1099:Accounting:hyp1,EDUC4,College,34.63476070528967,35.83959899749373,1.2048382922040588,True
Cohen1099,Cohen1099:Accounting:hyp1,EDUC4,Non-College,65.36523929471034,64.16040100250626,1.204838292204073,True
Cohen1099,Cohen1099:Accounting:hyp1,ideo_3,Conservative,25.06297229219144,26.190476190476193,1.127503898284754,True
Cohen1099,Cohen1099:Accounting:hyp1,ideo_3,Liberal,45.71788413098237,46.11528822055138,0.3974040895690081,True
Cohen1099,Cohen1099:Accounting:hyp1,ideo_3,Moderate,20.151133501259448,20.676691729323306,0.5255582280638578,True
Cohen1099,Cohen1099:Accounting:hyp1,ideo_3,__MISSING__,9.06801007556675,7.017543859649122,2.050466215917628,True
Cohen1099,Cohen1099:Accounting:hyp2,GENDER,Female,52.408477842003855,51.78571428571429,0.6227635562895628,True
Cohen1099,Cohen1099:Accounting:hyp2,GENDER,Male,47.591522157996145,48.214285714285715,0.6227635562895699,True
Cohen1099,Cohen1099:Accounting:hyp2,race_4,Black,13.294797687861271,11.785714285714285,1.5090834021469863,True
Cohen1099,Cohen1099:Accounting:hyp2,race_4,White,65.51059730250482,67.14285714285714,1.6322598403523187,True
Cohen1099,Cohen1099:Accounting:hyp2,race_4,__MISSING__,21.19460500963391,21.071428571428573,0.12317643820533775,True
Cohen1099,Cohen1099:Accounting:hyp2,pid_3,Democrat,50.28901734104046,50.357142857142854,0.06812551610239126,True
Cohen1099,Cohen1099:Accounting:hyp2,pid_3,Independent,15.606936416184972,15.357142857142858,0.2497935590421143,True
Cohen1099,Cohen1099:Accounting:hyp2,pid_3,Republican,33.33333333333333,33.39285714285714,0.0595238095238102,True
Cohen1099,Cohen1099:Accounting:hyp2,pid_3,__MISSING__,0.7707129094412332,0.8928571428571428,0.12214423341590963,True
Cohen1099,Cohen1099:Accounting:hyp2,age_5,Older than 50,52.02312138728323,47.14285714285714,4.880264244426094,True
Cohen1099,Cohen1099:Accounting:hyp2,age_5,Younger than 50,47.97687861271676,52.85714285714286,4.880264244426101,True
Cohen1099,Cohen1099:Accounting:hyp2,EDUC4,College,37.957610789980734,35.17857142857143,2.7790393614093034,True
Cohen1099,Cohen1099:Accounting:hyp2,EDUC4,Non-College,62.042389210019266,64.82142857142857,2.7790393614093034,True
Cohen1099,Cohen1099:Accounting:hyp2,ideo_3,Conservative,26.39691714836224,25.0,1.3969171483622382,True
Cohen1099,Cohen1099:Accounting:hyp2,ideo_3,Liberal,44.3159922928709,47.5,3.1840077071290978,True
Cohen1099,Cohen1099:Accounting:hyp2,ideo_3,Moderate,21.965317919075144,18.392857142857146,3.572460776217998,True
Cohen1099,Cohen1099:Accounting:hyp2,ideo_3,__MISSING__,7.321772639691715,9.107142857142856,1.785370217451141,True
Cohen1099,Cohen1099:History:hyp1,GENDER,Female,51.19196988707654,51.93992490613266,0.7479550190561213,True
Cohen1099,Cohen1099:History:hyp1,GENDER,Male,48.80803011292346,48.06007509386733,0.7479550190561284,True
Cohen1099,Cohen1099:History:hyp1,race_4,Black,13.048933500627353,11.13892365456821,1.9100098460591433,True
Cohen1099,Cohen1099:History:hyp1,race_4,White,64.61731493099123,66.95869837296621,2.3413834419749833,True
Cohen1099,Cohen1099:History:hyp1,race_4,__MISSING__,22.33375156838143,21.90237797246558,0.43137359591585067,True
Cohen1099,Cohen1099:History:hyp1,pid_3,Democrat,51.31744040150564,48.685857321652065,2.631583079853577,True
Cohen1099,Cohen1099:History:hyp1,pid_3,Independent,13.927227101631118,15.269086357947433,1.3418592563163152,True
Cohen1099,Cohen1099:History:hyp1,pid_3,Republican,34.12797992471769,35.294117647058826,1.1661377223411336,True
Cohen1099,Cohen1099:History:hyp1,pid_3,__MISSING__,0.6273525721455459,0.7509386733416771,0.12358610119613123,True
Cohen1099,Cohen1099:History:hyp1,age_5,Older than 50,48.93350062735257,50.06257822277848,1.1290775954259047,True
Cohen1099,Cohen1099:History:hyp1,age_5,Younger than 50,51.06649937264742,49.93742177722152,1.1290775954258976,True
Cohen1099,Cohen1099:History:hyp1,EDUC4,College,34.88080301129234,36.0450563204005,1.1642533091081546,True
Cohen1099,Cohen1099:History:hyp1,EDUC4,Non-College,65.11919698870766,63.954943679599495,1.1642533091081617,True
Cohen1099,Cohen1099:History:hyp1,ideo_3,Conservative,24.968632371392722,26.282853566958696,1.314221195565974,True
Cohen1099,Cohen1099:History:hyp1,ideo_3,Liberal,45.796737766624844,46.057571964956196,0.26083419833135224,True
Cohen1099,Cohen1099:History:hyp1,ideo_3,Moderate,20.326223337515685,20.77596996245307,0.44974662493738293,True
Cohen1099,Cohen1099:History:hyp1,ideo_3,__MISSING__,8.90840652446675,6.88360450563204,2.02480201883471,True
Cohen1099,Cohen1099:Nursing:hyp1,GENDER,Female,51.51133501259446,51.69385194479298,0.18251693219852427,True
Cohen1099,Cohen1099:Nursing:hyp1,GENDER,Male,48.48866498740554,48.306148055207025,0.18251693219851717,True
Cohen1099,Cohen1099:Nursing:hyp1,race_4,Black,13.09823677581864,11.041405269761606,2.0568315060570335,True
Cohen1099,Cohen1099:Nursing:hyp1,race_4,White,64.73551637279597,67.00125470514429,2.2657383323483202,True
Cohen1099,Cohen1099:Nursing:hyp1,race_4,__MISSING__,22.16624685138539,21.9573400250941,0.20890682629129032,True
Cohen1099,Cohen1099:Nursing:hyp1,pid_3,Democrat,51.25944584382871,48.68255959849435,2.5768862453343573,True
Cohen1099,Cohen1099:Nursing:hyp1,pid_3,Independent,13.97984886649874,15.30740276035132,1.3275538938525795,True
Cohen1099,Cohen1099:Nursing:hyp1,pid_3,Republican,34.130982367758186,35.38268506900879,1.2517027012506006,True
Cohen1099,Cohen1099:Nursing:hyp1,pid_3,__MISSING__,0.6297229219143577,0.6273525721455459,0.002370349768811897,True
Cohen1099,Cohen1099:Nursing:hyp1,age_5,Older than 50,49.1183879093199,50.062735257214555,0.9443473478946558,True
Cohen1099,Cohen1099:Nursing:hyp1,age_5,Younger than 50,50.88161209068011,49.937264742785445,0.9443473478946629,True
Cohen1099,Cohen1099:Nursing:hyp1,EDUC4,College,34.76070528967254,36.13550815558344,1.374802865910894,True
Cohen1099,Cohen1099:Nursing:hyp1,EDUC4,Non-College,65.23929471032746,63.86449184441656,1.374802865910894,True
Cohen1099,Cohen1099:Nursing:hyp1,ideo_3,Conservative,24.937027707808564,26.348808030112924,1.4117803223043595,True
Cohen1099,Cohen1099:Nursing:hyp1,ideo_3,Liberal,45.96977329974811,46.29861982434128,0.32884652459316754,True
Cohen1099,Cohen1099:Nursing:hyp1,ideo_3,Moderate,20.151133501259448,20.451693851944793,0.3005603506853447,True
Cohen1099,Cohen1099:Nursing:hyp1,ideo_3,__MISSING__,8.942065491183879,6.900878293601004,2.0411871975828753,True
Cohen1099,Cohen1099:Nursing:hyp2,GENDER,Female,52.601156069364166,51.87165775401069,0.7294983153534744,True
Cohen1099,Cohen1099:Nursing:hyp2,GENDER,Male,47.398843930635834,48.1283422459893,0.7294983153534673,True
Cohen1099,Cohen1099:Nursing:hyp2,race_4,Black,13.102119460500964,11.942959001782532,1.159160458718432,True
Cohen1099,Cohen1099:Nursing:hyp2,race_4,White,65.70327552986512,67.02317290552585,1.3198973756607302,True
Cohen1099,Cohen1099:Nursing:hyp2,race_4,__MISSING__,21.19460500963391,21.03386809269162,0.16073691694229097,True
Cohen1099,Cohen1099:Nursing:hyp2,pid_3,Democrat,50.28901734104046,50.98039215686274,0.6913748158222788,True
Cohen1099,Cohen1099:Nursing:hyp2,pid_3,Independent,15.606936416184972,14.973262032085561,0.633674384099411,True
Cohen1099,Cohen1099:Nursing:hyp2,pid_3,Republican,33.33333333333333,33.155080213903744,0.17825311942958422,True
Cohen1099,Cohen1099:Nursing:hyp2,pid_3,__MISSING__,0.7707129094412332,0.8912655971479502,0.12055268770671701,True
Cohen1099,Cohen1099:Nursing:hyp2,age_5,Older than 50,52.02312138728323,47.23707664884135,4.7860447384418805,True
Cohen1099,Cohen1099:Nursing:hyp2,age_5,Younger than 50,47.97687861271676,52.76292335115864,4.7860447384418805,True
Cohen1099,Cohen1099:Nursing:hyp2,EDUC4,College,38.15028901734104,35.294117647058826,2.856171370282212,True
Cohen1099,Cohen1099:Nursing:hyp2,EDUC4,Non-College,61.849710982658955,64.70588235294117,2.856171370282219,True
Cohen1099,Cohen1099:Nursing:hyp2,ideo_3,Conservative,26.39691714836224,24.9554367201426,1.4414804282196378,True
Cohen1099,Cohen1099:Nursing:hyp2,ideo_3,Liberal,44.50867052023121,47.771836007130126,3.263165486898913,True
Cohen1099,Cohen1099:Nursing:hyp2,ideo_3,Moderate,21.772639691714836,18.36007130124777,3.412568390467065,True
Cohen1099,Cohen1099:Nursing:hyp2,ideo_3,__MISSING__,7.321772639691715,8.9126559714795,1.5908833317877855,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,GENDER,Female,50.0,44.02985074626866,5.970149253731343,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,GENDER,Male,50.0,55.970149253731336,5.970149253731336,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,race_4,Black,11.153846153846155,8.955223880597014,2.198622273249141,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,race_4,White,67.6923076923077,70.8955223880597,3.20321469575201,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,race_4,__MISSING__,21.153846153846153,20.149253731343283,1.0045924225028706,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,pid_3,Democrat,45.38461538461539,45.149253731343286,0.23536165327210057,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,pid_3,Independent,2.307692307692308,4.477611940298507,2.169919632606199,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,pid_3,Republican,52.307692307692314,50.373134328358205,1.9345579793341088,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,age_5,Older than 50,51.92307692307693,55.223880597014926,3.300803673937999,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,age_5,Younger than 50,48.07692307692308,44.776119402985074,3.300803673938006,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,EDUC4,College,38.46153846153847,33.2089552238806,5.252583237657866,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,EDUC4,Non-College,61.53846153846154,66.7910447761194,5.252583237657866,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,ideo_3,Conservative,35.0,36.940298507462686,1.9402985074626855,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,ideo_3,Liberal,30.0,25.37313432835821,4.6268656716417915,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,ideo_3,Moderate,35.0,37.3134328358209,2.3134328358208975,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp1,ideo_3,__MISSING__,0.0,0.3731343283582089,0.3731343283582089,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,GENDER,Female,50.0,50.0,0.0,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,GENDER,Male,50.0,50.0,0.0,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,race_4,Black,11.153846153846155,10.852713178294573,0.3011329755515817,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,race_4,White,67.6923076923077,67.82945736434108,0.13714967203338801,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,race_4,__MISSING__,21.153846153846153,21.31782945736434,0.16398330351818657,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,pid_3,Democrat,45.38461538461539,45.348837209302324,0.03577817531306238,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,pid_3,Independent,2.307692307692308,4.651162790697675,2.3434704830053668,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,pid_3,Republican,52.307692307692314,50.0,2.3076923076923137,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,age_5,Older than 50,51.92307692307693,50.3875968992248,1.5354800238521236,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,age_5,Younger than 50,48.07692307692308,49.6124031007752,1.5354800238521165,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,EDUC4,College,38.46153846153847,32.55813953488372,5.903398926654745,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,EDUC4,Non-College,61.53846153846154,67.44186046511628,5.903398926654738,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,ideo_3,Conservative,35.0,37.5968992248062,2.596899224806201,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,ideo_3,Liberal,30.0,24.418604651162788,5.581395348837212,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,ideo_3,Moderate,35.0,37.2093023255814,2.2093023255813975,True
CorstangeBRIEF69,CorstangeBRIEF69:welcome_refugees:hyp2,ideo_3,__MISSING__,0.0,0.7751937984496124,0.7751937984496124,True
Enos700,Enos700:modern_racism1:hyp1,GENDER,Female,50.950570342205324,50.442477876106196,0.5080924660991286,True
Enos700,Enos700:modern_racism1:hyp1,GENDER,Male,49.049429657794676,49.557522123893804,0.5080924660991286,True
Enos700,Enos700:modern_racism1:hyp1,race_4,Black,11.406844106463879,11.283185840707963,0.12365826575591576,True
Enos700,Enos700:modern_racism1:hyp1,race_4,White,69.20152091254754,71.01769911504425,1.8161782024967152,True
Enos700,Enos700:modern_racism1:hyp1,race_4,__MISSING__,19.39163498098859,17.699115044247787,1.6925199367408048,True
Enos700,Enos700:modern_racism1:hyp1,pid_3,Democrat,45.247148288973385,42.256637168141594,2.9905111208317905,True
Enos700,Enos700:modern_racism1:hyp1,pid_3,Independent,4.562737642585551,2.8761061946902653,1.686631447895286,True
Enos700,Enos700:modern_racism1:hyp1,pid_3,Republican,50.19011406844106,54.86725663716814,4.677142568727078,True
Enos700,Enos700:modern_racism1:hyp1,age_5,Older than 50,50.19011406844106,50.66371681415929,0.4736027457182246,True
Enos700,Enos700:modern_racism1:hyp1,age_5,Younger than 50,49.80988593155893,49.336283185840706,0.4736027457182246,True
Enos700,Enos700:modern_racism1:hyp1,EDUC4,College,27.756653992395435,27.43362831858407,0.32302567381136527,True
Enos700,Enos700:modern_racism1:hyp1,EDUC4,Non-College,72.24334600760456,72.56637168141593,0.32302567381137237,True
Enos700,Enos700:modern_racism1:hyp1,ideo_3,Conservative,37.6425855513308,36.50442477876106,1.1381607725697336,True
Enos700,Enos700:modern_racism1:hyp1,ideo_3,Liberal,26.61596958174905,28.31858407079646,1.7026144890474129,True
Enos700,Enos700:modern_racism1:hyp1,ideo_3,Moderate,34.22053231939163,34.51327433628318,0.29274201689155177,True
Enos700,Enos700:modern_racism1:hyp1,ideo_3,__MISSING__,1.520912547528517,0.6637168141592921,0.8571957333692249,True
FaheyS78,FaheyS78:cancel culture:hyp1,GENDER,Female,52.21774193548387,54.05940594059406,1.8416640051101894,True
FaheyS78,FaheyS78:cancel culture:hyp1,GENDER,Male,47.78225806451613,45.940594059405946,1.8416640051101822,True
FaheyS78,FaheyS78:cancel culture:hyp1,race_4,Black,12.600806451612904,9.405940594059405,3.1948658575534985,True
FaheyS78,FaheyS78:cancel culture:hyp1,race_4,White,65.02016129032258,67.02970297029704,2.009541679974461,True
FaheyS78,FaheyS78:cancel culture:hyp1,race_4,__MISSING__,22.379032258064516,23.564356435643564,1.185324177579048,True
FaheyS78,FaheyS78:cancel culture:hyp1,pid_3,Democrat,46.67338709677419,47.227722772277225,0.5543356755030331,True
FaheyS78,FaheyS78:cancel culture:hyp1,pid_3,Independent,14.919354838709678,15.742574257425742,0.8232194187160644,True
FaheyS78,FaheyS78:cancel culture:hyp1,pid_3,Republican,38.306451612903224,37.02970297029703,1.2767486426061936,True
FaheyS78,FaheyS78:cancel culture:hyp1,pid_3,__MISSING__,0.10080645161290322,0.0,0.10080645161290322,True
FaheyS78,FaheyS78:cancel culture:hyp1,age_5,Older than 50,52.62096774193549,49.7029702970297,2.9179974449057866,True
FaheyS78,FaheyS78:cancel culture:hyp1,age_5,Younger than 50,47.37903225806452,50.2970297029703,2.9179974449057795,True
FaheyS78,FaheyS78:cancel culture:hyp1,EDUC4,College,35.181451612903224,34.95049504950495,0.23095656339827286,True
FaheyS78,FaheyS78:cancel culture:hyp1,EDUC4,Non-College,64.81854838709677,65.04950495049505,0.23095656339827997,True
FaheyS78,FaheyS78:cancel culture:hyp1,ideo_3,Conservative,27.52016129032258,28.217821782178216,0.6976604918556362,True
FaheyS78,FaheyS78:cancel culture:hyp1,ideo_3,Liberal,19.858870967741936,23.564356435643564,3.705485467901628,True
FaheyS78,FaheyS78:cancel culture:hyp1,ideo_3,Moderate,51.00806451612904,46.930693069306926,4.077371446822113,True
FaheyS78,FaheyS78:cancel culture:hyp1,ideo_3,__MISSING__,1.6129032258064515,1.2871287128712872,0.32577451293516435,True
FarrowS6,FarrowS6:Disappointment:hyp1,GENDER,Female,56.31469979296067,52.953156822810584,3.361542970150083,True
FarrowS6,FarrowS6:Disappointment:hyp1,GENDER,Male,43.68530020703933,47.04684317718941,3.361542970150076,True
FarrowS6,FarrowS6:Disappointment:hyp1,race_4,Black,10.973084886128365,8.146639511201629,2.8264453749267364,True
FarrowS6,FarrowS6:Disappointment:hyp1,race_4,White,65.0103519668737,69.85743380855396,4.847081841680264,True
FarrowS6,FarrowS6:Disappointment:hyp1,race_4,__MISSING__,24.016563146997928,21.9959266802444,2.0206364667535297,True
FarrowS6,FarrowS6:Disappointment:hyp1,pid_3,Democrat,39.54451345755693,35.234215885947044,4.310297571609887,True
FarrowS6,FarrowS6:Disappointment:hyp1,pid_3,Independent,8.488612836438923,9.979633401221996,1.4910205647830725,True
